#GAP		T_EQ		T_SC		T_CDW
0.000000	0.097193	0.088012	0.088012
0.002500	0.097186	0.088205	0.087803
0.005000	0.097165	0.088380	0.087583
0.007500	0.097130	0.088537	0.087351
0.010000	0.097081	0.088676	0.087107
0.012500	0.097018	0.088797	0.086851
0.015000	0.096941	0.088900	0.086583
0.017500	0.096850	0.088985	0.086303
0.020000	0.096745	0.089052	0.086010
0.022500	0.096625	0.089102	0.085705
0.025000	0.096491	0.089134	0.085387
0.027500	0.096343	0.089148	0.085056
0.030000	0.096180	0.089145	0.084713
0.032500	0.096002	0.089124	0.084356
0.035000	0.095810	0.089085	0.083986
0.037500	0.095602	0.089029	0.083603
0.040000	0.095380	0.088955	0.083206
0.042500	0.095142	0.088863	0.082796
0.045000	0.094889	0.088752	0.082371
0.047500	0.094619	0.088624	0.081933
0.050000	0.094335	0.088477	0.081480
0.052500	0.094033	0.088311	0.081012
0.055000	0.093716	0.088127	0.080530
0.057500	0.093382	0.087924	0.080033
0.060000	0.093030	0.087701	0.079521
0.062500	0.092662	0.087458	0.078993
0.065000	0.092276	0.087196	0.078449
0.067500	0.091871	0.086913	0.077889
0.070000	0.091449	0.086610	0.077313
0.072500	0.091007	0.086285	0.076720
0.075000	0.090546	0.085939	0.076109
0.077500	0.090066	0.085571	0.075480
0.080000	0.089564	0.085179	0.074833
0.082500	0.089042	0.084765	0.074167
0.085000	0.088499	0.084326	0.073481
0.087500	0.087933	0.083863	0.072775
0.090000	0.087344	0.083374	0.072047
0.092500	0.086731	0.082858	0.071297
0.095000	0.086094	0.082315	0.070523
0.097500	0.085431	0.081743	0.069725
0.100000	0.084741	0.081142	0.068900
0.102500	0.084024	0.080510	0.068048
0.105000	0.083278	0.079845	0.067165
0.107500	0.082501	0.079147	0.066251
0.110000	0.081692	0.078412	0.065301
0.112500	0.080849	0.077640	0.064313
0.115000	0.079971	0.076828	0.063284
0.117500	0.079055	0.075974	0.062208
0.120000	0.078099	0.075075	0.061080
0.122500	0.077100	0.074127	0.059895
0.125000	0.076056	0.073128	0.058643
0.127500	0.074962	0.072072	0.057316
0.130000	0.073815	0.070956	0.055901
0.132500	0.072609	0.069773	0.054380
0.135000	0.071339	0.068517	0.052734
0.137500	0.069999	0.067180	0.050932
0.140000	0.068581	0.065751	0.048933
0.142500	0.067074	0.064219	0.046671
0.145000	0.065467	0.062567	0.044039
0.147500	0.063744	0.060776	0.040836
0.150000	0.061885	0.058818	0.036581
