#GAP		T_EQ		T_SC		T_CDW
0.000000	0.097193	0.088279	0.088279
0.002500	0.097186	0.089980	0.086513
0.005000	0.097165	0.091531	0.084789
0.007500	0.097130	0.092951	0.083126
0.010000	0.097081	0.094252	0.081554
0.012500	0.097018	0.095442	0.080112
0.015000	0.096941	0.096529	0.078851
0.017500	0.096850	0.097517	0.077837
0.020000	0.096745	0.098408	0.077138
0.022500	0.096625	0.099201	0.076825
0.025000	0.096491	0.099897	0.076951
0.027500	0.096343	0.100492	0.077534
0.030000	0.096180	0.100986	0.078548
0.032500	0.096002	0.101375	0.079918
0.035000	0.095810	0.101661	0.081525
0.037500	0.095602	0.101844	0.083234
0.040000	0.095380	0.101929	0.084914
0.042500	0.095142	0.101925	0.086460
0.045000	0.094889	0.101838	0.087808
0.047500	0.094619	0.101680	0.088929
0.050000	0.094335	0.101459	0.089822
0.052500	0.094033	0.101184	0.090504
0.055000	0.093716	0.100862	0.090999
0.057500	0.093382	0.100500	0.091332
0.060000	0.093030	0.100103	0.091529
0.062500	0.092662	0.099673	0.091608
0.065000	0.092276	0.099214	0.091589
0.067500	0.091871	0.098729	0.091485
0.070000	0.091449	0.098218	0.091308
0.072500	0.091007	0.097684	0.091068
0.075000	0.090546	0.097126	0.090770
0.077500	0.090066	0.096546	0.090423
0.080000	0.089564	0.095944	0.090029
0.082500	0.089042	0.095319	0.089594
0.085000	0.088499	0.094672	0.089119
0.087500	0.087933	0.094003	0.088607
0.090000	0.087344	0.093309	0.088058
0.092500	0.086731	0.092593	0.087476
0.095000	0.086094	0.091851	0.086860
0.097500	0.085431	0.091085	0.086210
0.100000	0.084741	0.090291	0.085527
0.102500	0.084024	0.089471	0.084810
0.105000	0.083278	0.088621	0.084059
0.107500	0.082501	0.087742	0.083273
0.110000	0.081692	0.086830	0.082452
0.112500	0.080849	0.085886	0.081593
0.115000	0.079971	0.084905	0.080696
0.117500	0.079055	0.083887	0.079758
0.120000	0.078099	0.082828	0.078778
0.122500	0.077100	0.081726	0.077752
0.125000	0.076056	0.080578	0.076678
0.127500	0.074962	0.079379	0.075552
0.130000	0.073815	0.078126	0.074371
0.132500	0.072609	0.076813	0.073129
0.135000	0.071339	0.075434	0.071821
0.137500	0.069999	0.073982	0.070440
0.140000	0.068581	0.072448	0.068977
0.142500	0.067074	0.070823	0.067423
0.145000	0.065467	0.069092	0.065763
0.147500	0.063744	0.067241	0.063983
0.150000	0.061885	0.065246	0.062060
