#GAP		T_EQ		T_SC		T_CDW
0.000000	0.097193	0.091082	0.091082
0.002500	0.097186	0.091166	0.090982
0.005000	0.097165	0.091235	0.090869
0.007500	0.097130	0.091288	0.090743
0.010000	0.097081	0.091324	0.090603
0.012500	0.097018	0.091345	0.090450
0.015000	0.096941	0.091350	0.090283
0.017500	0.096850	0.091338	0.090102
0.020000	0.096745	0.091311	0.089908
0.022500	0.096625	0.091268	0.089699
0.025000	0.096491	0.091209	0.089476
0.027500	0.096343	0.091133	0.089239
0.030000	0.096180	0.091041	0.088988
0.032500	0.096002	0.090933	0.088721
0.035000	0.095810	0.090809	0.088440
0.037500	0.095602	0.090667	0.088144
0.040000	0.095380	0.090511	0.087833
0.042500	0.095142	0.090336	0.087506
0.045000	0.094889	0.090145	0.087163
0.047500	0.094619	0.089937	0.086804
0.050000	0.094335	0.089711	0.086429
0.052500	0.094033	0.089467	0.086038
0.055000	0.093716	0.089206	0.085629
0.057500	0.093382	0.088926	0.085203
0.060000	0.093030	0.088629	0.084759
0.062500	0.092662	0.088312	0.084297
0.065000	0.092276	0.087977	0.083817
0.067500	0.091871	0.087622	0.083317
0.070000	0.091449	0.087247	0.082798
0.072500	0.091007	0.086851	0.082258
0.075000	0.090546	0.086435	0.081698
0.077500	0.090066	0.085998	0.081116
0.080000	0.089564	0.085538	0.080512
0.082500	0.089042	0.085056	0.079884
0.085000	0.088499	0.084551	0.079233
0.087500	0.087933	0.084022	0.078557
0.090000	0.087344	0.083468	0.077854
0.092500	0.086731	0.082888	0.077125
0.095000	0.086094	0.082282	0.076367
0.097500	0.085431	0.081648	0.075579
0.100000	0.084741	0.080985	0.074759
0.102500	0.084024	0.080292	0.073906
0.105000	0.083278	0.079568	0.073017
0.107500	0.082501	0.078810	0.072091
0.110000	0.081692	0.078018	0.071124
0.112500	0.080849	0.077188	0.070114
0.115000	0.079971	0.076320	0.069057
0.117500	0.079055	0.075410	0.067949
0.120000	0.078099	0.074456	0.066785
0.122500	0.077100	0.073454	0.065560
0.125000	0.076056	0.072401	0.064267
0.127500	0.074962	0.071292	0.062897
0.130000	0.073815	0.070122	0.061442
0.132500	0.072609	0.068886	0.059887
0.135000	0.071339	0.067576	0.058217
0.137500	0.069999	0.066184	0.056409
0.140000	0.068581	0.064699	0.054435
0.142500	0.067074	0.063107	0.052252
0.145000	0.065467	0.061391	0.049797
0.147500	0.063744	0.059530	0.046965
0.150000	0.061885	0.057491	0.043564
