#GAP		T_EQ		T_SC		T_CDW
0.000000	0.097193	0.085195	0.085195
0.002500	0.097186	0.085689	0.084684
0.005000	0.097165	0.086155	0.084169
0.007500	0.097130	0.086594	0.083649
0.010000	0.097081	0.087007	0.083124
0.012500	0.097018	0.087393	0.082595
0.015000	0.096941	0.087754	0.082063
0.017500	0.096850	0.088089	0.081527
0.020000	0.096745	0.088401	0.080988
0.022500	0.096625	0.088688	0.080446
0.025000	0.096491	0.088951	0.079904
0.027500	0.096343	0.089191	0.079360
0.030000	0.096180	0.089407	0.078817
0.032500	0.096002	0.089600	0.078275
0.035000	0.095810	0.089770	0.077736
0.037500	0.095602	0.089916	0.077200
0.040000	0.095380	0.090039	0.076671
0.042500	0.095142	0.090140	0.076149
0.045000	0.094889	0.090216	0.075636
0.047500	0.094619	0.090269	0.075134
0.050000	0.094335	0.090299	0.074645
0.052500	0.094033	0.090304	0.074171
0.055000	0.093716	0.090285	0.073715
0.057500	0.093382	0.090241	0.073279
0.060000	0.093030	0.090171	0.072864
0.062500	0.092662	0.090076	0.072473
0.065000	0.092276	0.089955	0.072107
0.067500	0.091871	0.089807	0.071769
0.070000	0.091449	0.089631	0.071459
0.072500	0.091007	0.089427	0.071178
0.075000	0.090546	0.089194	0.070925
0.077500	0.090066	0.088931	0.070701
0.080000	0.089564	0.088638	0.070504
0.082500	0.089042	0.088313	0.070331
0.085000	0.088499	0.087956	0.070180
0.087500	0.087933	0.087565	0.070046
0.090000	0.087344	0.087141	0.069925
0.092500	0.086731	0.086681	0.069811
0.095000	0.086094	0.086185	0.069697
0.097500	0.085431	0.085652	0.069577
0.100000	0.084741	0.085081	0.069444
0.102500	0.084024	0.084471	0.069291
0.105000	0.083278	0.083820	0.069109
0.107500	0.082501	0.083128	0.068893
0.110000	0.081692	0.082393	0.068635
0.112500	0.080849	0.081613	0.068328
0.115000	0.079971	0.080788	0.067967
0.117500	0.079055	0.079914	0.067546
0.120000	0.078099	0.078991	0.067059
0.122500	0.077100	0.078015	0.066501
0.125000	0.076056	0.076984	0.065866
0.127500	0.074962	0.075894	0.065150
0.130000	0.073815	0.074741	0.064347
0.132500	0.072609	0.073521	0.063449
0.135000	0.071339	0.072228	0.062449
0.137500	0.069999	0.070854	0.061339
0.140000	0.068581	0.069393	0.060106
0.142500	0.067074	0.067832	0.058736
0.145000	0.065467	0.066159	0.057208
0.147500	0.063744	0.064357	0.055498
0.150000	0.061885	0.062403	0.053566
