#GAP		T_EQ		T_SC		T_CDW
0.000000	0.097193	0.086791	0.086791
0.002500	0.097186	0.087063	0.086504
0.005000	0.097165	0.087315	0.086207
0.007500	0.097130	0.087546	0.085899
0.010000	0.097081	0.087758	0.085582
0.012500	0.097018	0.087950	0.085254
0.015000	0.096941	0.088122	0.084915
0.017500	0.096850	0.088275	0.084566
0.020000	0.096745	0.088410	0.084206
0.022500	0.096625	0.088525	0.083836
0.025000	0.096491	0.088621	0.083455
0.027500	0.096343	0.088698	0.083063
0.030000	0.096180	0.088757	0.082660
0.032500	0.096002	0.088797	0.082247
0.035000	0.095810	0.088818	0.081822
0.037500	0.095602	0.088820	0.081386
0.040000	0.095380	0.088803	0.080940
0.042500	0.095142	0.088768	0.080483
0.045000	0.094889	0.088713	0.080015
0.047500	0.094619	0.088639	0.079536
0.050000	0.094335	0.088546	0.079046
0.052500	0.094033	0.088433	0.078546
0.055000	0.093716	0.088301	0.078035
0.057500	0.093382	0.088149	0.077514
0.060000	0.093030	0.087976	0.076982
0.062500	0.092662	0.087783	0.076440
0.065000	0.092276	0.087569	0.075888
0.067500	0.091871	0.087333	0.075325
0.070000	0.091449	0.087076	0.074753
0.072500	0.091007	0.086797	0.074170
0.075000	0.090546	0.086495	0.073577
0.077500	0.090066	0.086170	0.072974
0.080000	0.089564	0.085821	0.072362
0.082500	0.089042	0.085448	0.071738
0.085000	0.088499	0.085049	0.071105
0.087500	0.087933	0.084624	0.070461
0.090000	0.087344	0.084172	0.069805
0.092500	0.086731	0.083693	0.069139
0.095000	0.086094	0.083184	0.068460
0.097500	0.085431	0.082646	0.067767
0.100000	0.084741	0.082076	0.067061
0.102500	0.084024	0.081474	0.066339
0.105000	0.083278	0.080838	0.065599
0.107500	0.082501	0.080166	0.064840
0.110000	0.081692	0.079457	0.064059
0.112500	0.080849	0.078709	0.063254
0.115000	0.079971	0.077919	0.062420
0.117500	0.079055	0.077085	0.061553
0.120000	0.078099	0.076205	0.060648
0.122500	0.077100	0.075275	0.059699
0.125000	0.076056	0.074291	0.058700
0.127500	0.074962	0.073250	0.057640
0.130000	0.073815	0.072148	0.056511
0.132500	0.072609	0.070978	0.055297
0.135000	0.071339	0.069734	0.053984
0.137500	0.069999	0.068408	0.052550
0.140000	0.068581	0.066992	0.050966
0.142500	0.067074	0.065474	0.049195
0.145000	0.065467	0.063838	0.047177
0.147500	0.063744	0.062067	0.044822
0.150000	0.061885	0.060134	0.041965
